international,application_id,gender,major,work_industry,admission
False,2216,Female,Humanities,Consulting,
True,2132,Male,Business,Health Care,
False,578,Male,Business,Technology,
False,2096,Female,Business,Consulting,
False,4128,Female,STEM,PE/VC,
False,4842,Male,Humanities,Investment Banking,
False,3844,Male,Humanities,Investment Banking,
False,3004,Male,Humanities,Consulting,
False,1542,Female,Humanities,Investment Banking,
False,4316,Male,Humanities,Nonprofit/Gov,Admit
False,2291,Female,Business,Technology,Admit
False,4430,Male,STEM,Consulting,
False,4972,Male,Business,Nonprofit/Gov,
True,5370,Female,Humanities,Investment Banking,Admit
False,4226,Male,Humanities,Energy,
False,2582,Female,Business,Technology,
False,1997,Male,STEM,Other,Admit
False,3741,Female,STEM,Technology,
True,2327,Male,Business,PE/VC,
False,2100,Male,STEM,Technology,
False,1775,Male,Humanities,PE/VC,
False,5065,Male,Humanities,Nonprofit/Gov,
False,361,Male,Humanities,Consulting,
True,5542,Male,Humanities,Investment Banking,
True,5870,Female,Business,Investment Banking,
True,838,Male,Humanities,PE/VC,
True,1079,Female,STEM,Other,Admit
True,5745,Female,STEM,Consulting,
False,5948,Female,STEM,PE/VC,
True,1312,Female,Business,Other,
False,4808,Female,Business,PE/VC,
False,1814,Male,Business,Nonprofit/Gov,
False,2952,Male,Humanities,PE/VC,
False,4066,Female,Business,Other,
False,5737,Female,Business,Consulting,
False,424,Male,Business,Investment Banking,
False,4662,Female,Business,Technology,
False,1613,Male,Business,Other,
True,1854,Male,Humanities,Nonprofit/Gov,
False,3883,Female,STEM,Financial Services,Admit
True,2874,Male,Business,Financial Services,
False,1305,Male,STEM,Financial Services,
True,3974,Male,Humanities,Technology,Admit
False,3415,Male,Humanities,Nonprofit/Gov,
False,3796,Male,STEM,Nonprofit/Gov,
True,3546,Male,Humanities,Real Estate,Admit
True,4798,Male,Humanities,Consulting,
True,3737,Male,Humanities,PE/VC,
True,2173,Male,Business,Nonprofit/Gov,Admit
True,2430,Male,Humanities,Investment Banking,
True,1249,Male,STEM,Health Care,
False,3749,Male,Business,Media/Entertainment,Admit
False,949,Female,STEM,Investment Banking,
True,2340,Female,Humanities,Technology,
False,5805,Male,STEM,PE/VC,
False,4992,Female,Business,Consulting,
False,176,Male,STEM,Technology,
False,1497,Male,Business,PE/VC,Admit
False,900,Male,Business,Nonprofit/Gov,
True,1738,Male,Business,Technology,
False,325,Male,STEM,Other,
True,5257,Female,Humanities,Investment Banking,
False,2935,Male,Humanities,Consulting,
False,278,Female,Business,Financial Services,
False,3911,Male,Humanities,Consulting,
False,4564,Male,Business,Consulting,
True,5879,Female,STEM,Consulting,
False,5731,Male,STEM,Technology,
False,2896,Male,Humanities,Other,
False,1850,Female,STEM,Technology,Admit
False,1275,Male,Humanities,Consulting,
False,842,Male,Business,PE/VC,
False,3186,Male,STEM,Energy,
True,641,Female,Business,PE/VC,Admit
False,1603,Female,STEM,Investment Management,
False,4404,Female,Humanities,Consulting,
False,6130,Female,Humanities,Health Care,
False,3196,Male,STEM,PE/VC,
False,3110,Male,STEM,Technology,
False,2814,Female,STEM,Nonprofit/Gov,
False,2932,Male,STEM,Investment Banking,
False,3231,Female,STEM,Investment Management,
True,2641,Female,Business,PE/VC,
False,2380,Female,Business,Technology,
True,5403,Female,Humanities,CPG,
False,1415,Male,STEM,Consulting,
False,217,Male,Humanities,Consulting,
True,4597,Male,Humanities,Other,Admit
False,3718,Female,STEM,PE/VC,
False,1009,Male,Humanities,PE/VC,Admit
False,1896,Male,Humanities,Technology,
True,2995,Female,Humanities,Nonprofit/Gov,
False,813,Female,STEM,PE/VC,Waitlist
False,1782,Female,Humanities,Consulting,
False,1524,Male,Humanities,Investment Banking,
False,3383,Male,Humanities,Health Care,
False,1061,Male,Humanities,Consulting,
True,1788,Male,Humanities,Investment Banking,
True,3667,Female,Humanities,Technology,
False,2964,Female,Humanities,PE/VC,
False,4653,Male,Humanities,Nonprofit/Gov,
True,1458,Male,STEM,Consulting,Admit
True,2346,Male,STEM,Investment Banking,
False,5088,Male,Humanities,Consulting,
False,1681,Male,Business,PE/VC,
True,1048,Male,STEM,Consulting,
False,3246,Male,Business,Consulting,
False,1885,Male,STEM,Other,
False,2834,Male,Business,Nonprofit/Gov,
False,1730,Male,Humanities,Health Care,
False,1244,Female,Business,Nonprofit/Gov,
True,1372,Male,Humanities,PE/VC,
False,759,Male,Business,Consulting,
False,4383,Male,STEM,PE/VC,
False,2523,Male,STEM,Investment Banking,
False,3979,Male,Humanities,Consulting,
False,2936,Male,Humanities,PE/VC,
False,5694,Male,Humanities,Consulting,
False,4991,Male,Humanities,PE/VC,
False,5520,Male,Humanities,Nonprofit/Gov,
False,5560,Male,Humanities,Consulting,
False,3640,Female,STEM,PE/VC,Admit
False,1660,Female,Humanities,Consulting,
False,1245,Male,STEM,CPG,
True,4589,Male,Business,Consulting,
False,4977,Male,STEM,Technology,Admit
False,2584,Male,Business,Technology,Admit
False,2988,Female,Business,Financial Services,Admit
False,1700,Female,STEM,Financial Services,
False,1881,Male,Humanities,Consulting,
True,3284,Male,Humanities,Other,
False,4844,Male,Humanities,Other,Admit
True,774,Male,Humanities,Consulting,
False,4745,Male,Business,Financial Services,
False,3941,Male,Humanities,Financial Services,
True,5160,Female,Humanities,Investment Banking,
True,3418,Female,Humanities,Other,
False,2981,Male,STEM,CPG,Admit
False,2098,Female,STEM,Investment Banking,
False,850,Female,Humanities,Consulting,
True,5449,Female,STEM,PE/VC,
False,1176,Male,Humanities,Consulting,
True,4865,Male,Humanities,PE/VC,
False,5761,Male,STEM,Nonprofit/Gov,Admit
False,4060,Male,Business,Real Estate,
False,50,Male,STEM,Consulting,
True,3227,Female,Business,Investment Management,Admit
False,5801,Male,Humanities,Consulting,
True,1371,Female,Humanities,PE/VC,
False,5872,Male,Humanities,Other,
True,4917,Male,STEM,Technology,
False,5977,Male,Humanities,Nonprofit/Gov,
True,3355,Male,STEM,Investment Banking,
False,2298,Male,Business,PE/VC,
False,4742,Male,STEM,Media/Entertainment,
False,1344,Male,Humanities,PE/VC,
True,3385,Female,Business,Investment Banking,
False,5063,Female,Business,Financial Services,
False,4942,Male,Business,Consulting,
False,3445,Female,STEM,Nonprofit/Gov,
False,5807,Male,STEM,Energy,
False,5860,Male,Humanities,Technology,
True,1512,Female,STEM,Other,
True,2367,Male,Humanities,Technology,
False,5140,Male,Humanities,Investment Banking,
False,3892,Male,Business,Financial Services,
False,4201,Female,STEM,Consulting,
False,6107,Female,Business,Nonprofit/Gov,
True,2275,Male,Business,Nonprofit/Gov,
False,6151,Female,Business,Investment Banking,Admit
True,71,Male,STEM,Nonprofit/Gov,
False,1910,Female,STEM,Technology,
False,1778,Female,Humanities,Other,
False,3357,Male,Humanities,Nonprofit/Gov,
False,5191,Female,Humanities,Investment Banking,
True,5699,Female,Humanities,Nonprofit/Gov,
False,1014,Male,STEM,PE/VC,
True,2579,Male,Humanities,Health Care,
False,3251,Male,STEM,Technology,
True,4089,Male,Business,Consulting,
True,655,Male,Humanities,Financial Services,
False,5718,Female,STEM,PE/VC,
False,5281,Male,Humanities,Financial Services,
True,2508,Male,Humanities,Investment Banking,
False,2912,Female,STEM,Consulting,
False,317,Male,Humanities,PE/VC,
False,909,Female,Business,Consulting,
False,1756,Female,Business,Nonprofit/Gov,
False,1066,Male,Business,Other,
False,2397,Male,Business,Consulting,
True,3174,Female,STEM,Investment Banking,
False,595,Male,Humanities,Consulting,
True,2495,Female,Humanities,Consulting,
True,636,Male,Humanities,PE/VC,
True,4679,Female,STEM,Nonprofit/Gov,
True,4911,Male,Business,Financial Services,
True,5480,Male,STEM,Consulting,
False,2801,Male,Humanities,Technology,
False,3518,Male,Humanities,PE/VC,
False,1232,Male,Humanities,Financial Services,
False,705,Female,STEM,Financial Services,
False,327,Male,Humanities,Consulting,
False,6172,Female,STEM,PE/VC,
True,2946,Male,Humanities,Consulting,
False,2672,Male,STEM,Consulting,Admit
False,3587,Male,Business,PE/VC,
False,4852,Male,Business,Technology,
False,1565,Male,STEM,Investment Management,Admit
True,5233,Male,Business,Consulting,
True,3150,Male,Business,PE/VC,
False,5780,Male,Business,PE/VC,
False,687,Male,STEM,Health Care,
False,3785,Male,STEM,Consulting,
True,2620,Male,Humanities,Technology,
False,5273,Male,Humanities,Financial Services,
False,2199,Male,Humanities,Consulting,
True,4021,Female,Humanities,Technology,
True,1877,Female,Business,Other,
True,2316,Male,Humanities,Consulting,
False,4711,Male,Business,Nonprofit/Gov,
False,3590,Female,Humanities,Investment Banking,
True,2192,Male,STEM,Nonprofit/Gov,
False,1930,Male,STEM,Consulting,
False,4507,Female,STEM,Technology,
False,4,Male,STEM,Technology,
False,4484,Female,STEM,CPG,
False,4414,Male,STEM,Technology,
True,2379,Female,Humanities,Nonprofit/Gov,
False,1696,Male,Humanities,Technology,
True,2477,Female,Business,Consulting,
False,1595,Male,Business,Consulting,
False,3314,Female,STEM,PE/VC,
False,2423,Male,STEM,Technology,
True,5094,Female,Humanities,Other,
False,6141,Male,Humanities,Other,
False,552,Female,Humanities,Nonprofit/Gov,
True,4543,Female,Humanities,Investment Banking,
False,3782,Male,STEM,Consulting,
True,3730,Male,Humanities,PE/VC,
True,1647,Male,STEM,Consulting,
False,668,Male,STEM,Investment Management,
True,4636,Male,STEM,Consulting,
False,2039,Female,STEM,Nonprofit/Gov,
False,3675,Female,Business,Consulting,
False,538,Male,Humanities,PE/VC,
False,458,Male,Humanities,Real Estate,
False,5636,Male,Business,Nonprofit/Gov,
True,1703,Male,Humanities,Consulting,
False,567,Male,Humanities,PE/VC,
False,4132,Male,Humanities,Consulting,
False,4179,Male,Humanities,Investment Management,
True,4681,Male,Business,Technology,
True,1916,Male,STEM,Nonprofit/Gov,
True,3632,Female,Humanities,Real Estate,
False,2821,Male,Business,Investment Management,
False,2426,Male,STEM,Health Care,
True,1527,Male,STEM,Investment Banking,
False,3223,Female,Humanities,PE/VC,
False,93,Male,STEM,PE/VC,
False,6087,Male,STEM,Consulting,
False,1845,Female,STEM,Health Care,
True,3431,Male,STEM,Nonprofit/Gov,
True,5086,Male,STEM,Technology,
False,1417,Male,Business,Real Estate,
False,6084,Female,Humanities,Technology,
False,2154,Male,Humanities,Consulting,
True,5194,Male,Business,Consulting,Admit
True,187,Male,Humanities,Technology,
True,1326,Female,Business,Technology,
False,2999,Female,STEM,Other,
False,6032,Female,Humanities,Technology,
False,5939,Female,STEM,Health Care,
True,3084,Female,Humanities,Investment Management,
True,2991,Male,STEM,Other,
True,2049,Female,Business,Investment Banking,
True,1948,Male,Humanities,Nonprofit/Gov,
False,4957,Male,Humanities,Nonprofit/Gov,
True,5148,Male,Humanities,Financial Services,
False,369,Male,Business,Investment Banking,
False,4028,Male,Humanities,Health Care,
False,2828,Male,Humanities,Consulting,
False,3659,Male,Humanities,Consulting,
True,2812,Male,Business,PE/VC,
True,27,Male,STEM,Consulting,
False,712,Female,Humanities,Consulting,Admit
False,2767,Female,Humanities,Consulting,Admit
True,1342,Female,STEM,Technology,
False,1085,Male,Humanities,Other,
False,4011,Male,Humanities,Financial Services,
False,3797,Female,Humanities,PE/VC,
True,596,Male,Business,Financial Services,
True,1943,Male,Business,Investment Banking,
False,1857,Female,Business,Nonprofit/Gov,
False,3786,Male,Business,Consulting,
True,679,Female,STEM,Other,Admit
False,4729,Female,STEM,Technology,
True,5643,Male,Humanities,Investment Banking,
False,89,Male,Humanities,Consulting,
False,1386,Female,Humanities,Investment Management,
False,2881,Male,Humanities,Consulting,
False,3095,Female,Business,Investment Banking,
False,1488,Male,Business,Investment Management,
True,1151,Male,Business,Consulting,
False,3098,Male,Humanities,Nonprofit/Gov,
False,354,Male,STEM,Consulting,
False,3328,Male,Business,Consulting,
False,5622,Female,Business,Consulting,
True,961,Female,Humanities,PE/VC,Admit
False,1067,Female,STEM,PE/VC,
False,2271,Male,Humanities,Technology,
False,4418,Male,STEM,Consulting,
True,3319,Male,Business,Financial Services,
False,4287,Female,STEM,PE/VC,
False,2741,Female,STEM,Technology,Admit
False,4343,Male,STEM,Nonprofit/Gov,
True,2500,Male,STEM,Investment Banking,
False,4150,Male,Business,Consulting,
False,4610,Male,Humanities,Nonprofit/Gov,
False,4606,Female,STEM,Nonprofit/Gov,
False,4840,Male,STEM,Consulting,
False,3244,Male,Humanities,Technology,
True,1695,Male,STEM,Technology,
False,1240,Male,STEM,Consulting,
False,3079,Female,STEM,Consulting,
True,3117,Female,Business,Technology,
False,3507,Female,STEM,Consulting,
True,638,Male,STEM,Consulting,
True,6127,Female,Business,Investment Banking,Admit
False,6045,Male,Business,Investment Banking,
False,2929,Female,Business,PE/VC,
False,1800,Male,Humanities,PE/VC,
False,5912,Male,Humanities,Health Care,
False,5047,Female,Humanities,Consulting,
False,1474,Male,STEM,Health Care,
True,977,Female,Humanities,PE/VC,
False,368,Male,Humanities,Other,
False,2366,Male,Humanities,PE/VC,
False,1137,Female,Business,Financial Services,
True,5018,Female,Business,Investment Management,
False,4243,Male,STEM,Technology,
False,1482,Male,Humanities,Technology,
False,2965,Female,Humanities,Consulting,
False,5666,Female,Humanities,Financial Services,
False,514,Male,STEM,Consulting,
False,4579,Male,Humanities,Technology,
False,605,Female,Business,Consulting,
False,60,Male,Humanities,Financial Services,
False,1498,Male,Humanities,PE/VC,
False,5848,Male,STEM,Technology,
True,4835,Male,Humanities,PE/VC,
False,5442,Male,STEM,Consulting,
False,1139,Male,Humanities,Consulting,
True,2556,Female,STEM,PE/VC,
False,5043,Male,Business,Consulting,
False,5485,Male,Humanities,Nonprofit/Gov,
True,1284,Female,STEM,Health Care,
True,3903,Female,STEM,CPG,
False,5064,Female,Humanities,PE/VC,
True,5250,Female,STEM,Nonprofit/Gov,
False,88,Male,Business,Consulting,Admit
True,6053,Male,Humanities,Investment Banking,
False,4940,Male,Humanities,Nonprofit/Gov,
True,5616,Female,Business,PE/VC,
False,3405,Female,Humanities,Consulting,
False,3411,Male,Humanities,Investment Banking,Admit
False,4556,Male,STEM,Investment Banking,
True,1442,Female,Business,Nonprofit/Gov,
False,706,Female,STEM,Investment Banking,
True,5483,Male,Business,Technology,
False,2101,Male,Humanities,PE/VC,
False,3599,Male,STEM,Consulting,
False,5308,Male,STEM,Investment Banking,Admit
True,1977,Male,Business,Other,
True,732,Female,Business,Financial Services,Waitlist
False,3313,Male,STEM,Financial Services,
False,5056,Female,STEM,Technology,Admit
False,4751,Male,STEM,Consulting,
True,5908,Male,Business,PE/VC,
False,1735,Female,STEM,Other,
True,1243,Male,STEM,PE/VC,
False,3754,Male,Humanities,Consulting,
True,1132,Female,Humanities,Media/Entertainment,Admit
False,3114,Female,Business,CPG,
False,3344,Male,Humanities,Consulting,
False,4691,Male,STEM,Nonprofit/Gov,
False,5303,Male,Humanities,Other,
False,5158,Female,Humanities,Consulting,
True,339,Male,Business,Consulting,
False,5714,Female,Business,Consulting,
False,5178,Female,STEM,Energy,
False,1321,Female,Business,Nonprofit/Gov,
False,2418,Male,STEM,Nonprofit/Gov,
False,2980,Male,STEM,Investment Management,
False,2386,Female,Humanities,Consulting,Admit
False,1322,Female,STEM,Consulting,
True,4346,Male,Business,Real Estate,
True,5986,Male,STEM,Health Care,
False,1254,Male,STEM,Nonprofit/Gov,
True,2714,Male,Business,Consulting,
True,654,Female,Business,Consulting,Admit
False,3467,Male,Humanities,Nonprofit/Gov,
False,2591,Male,STEM,Technology,Admit
False,4724,Female,Humanities,Other,
False,4527,Male,Business,Health Care,
True,5557,Female,Humanities,Other,Admit
False,3581,Male,Humanities,Consulting,
False,2866,Male,Business,Health Care,
False,5490,Male,Humanities,Energy,
False,2639,Female,Business,Health Care,
False,2824,Male,Business,Consulting,
False,4528,Female,Business,Technology,
True,806,Male,Humanities,Nonprofit/Gov,
False,3948,Male,Business,PE/VC,
True,2410,Female,Humanities,PE/VC,Admit
False,3020,Male,Business,Nonprofit/Gov,Admit
False,2006,Male,STEM,Consulting,
False,3224,Male,Business,PE/VC,
True,5722,Female,STEM,Financial Services,
False,611,Male,Business,Real Estate,
False,1110,Male,STEM,PE/VC,
True,3256,Female,Business,Investment Banking,Admit
False,2971,Female,Humanities,Financial Services,
False,1726,Male,Business,Consulting,
False,3102,Male,Business,PE/VC,
False,472,Female,Humanities,Nonprofit/Gov,
False,3909,Female,Business,Financial Services,
True,1283,Male,Humanities,Investment Banking,
False,4821,Male,STEM,Consulting,
False,2693,Male,Humanities,Consulting,Admit
False,2596,Female,STEM,Other,
True,3717,Male,Humanities,PE/VC,
False,2571,Male,Humanities,PE/VC,
False,1513,Female,STEM,PE/VC,Admit
False,353,Female,Humanities,Technology,Admit
True,5819,Male,STEM,Investment Banking,Admit
False,3588,Male,Humanities,Nonprofit/Gov,
False,6064,Female,Humanities,Technology,
True,4298,Female,Humanities,Investment Banking,
False,2729,Male,STEM,Health Care,
False,312,Male,Humanities,Investment Banking,
True,3983,Male,Humanities,Nonprofit/Gov,
False,5389,Male,Humanities,PE/VC,
False,4687,Female,STEM,Consulting,
False,4539,Male,Humanities,Health Care,
False,4338,Female,STEM,Consulting,
True,812,Male,Humanities,Health Care,
False,4064,Female,STEM,Consulting,
False,5721,Male,Business,Consulting,
False,894,Female,Humanities,Consulting,
True,2124,Male,STEM,Real Estate,
False,2983,Female,Business,Financial Services,Admit
False,3551,Male,Business,Investment Banking,
