chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed acidity,volatile acidity,citric acid,residual sugar,wine_id,wine_id_r
None,9.0,24.0,0.99695,None,0.82,10.3,7.0,None,None,None,1.4,None,None
None,29.0,129.0,0.9973,None,0.72,10.5,5.0,None,None,None,5.5,None,None
None,13.0,35.0,0.9972,None,0.59,9.0,6.0,None,None,None,1.9,None,None
None,14.0,46.0,0.9971,None,0.66,9.6,6.0,None,None,None,2.5,None,None
None,48.0,59.0,0.99541,None,0.7,11.5,6.0,None,None,None,2.2,None,None
None,14.0,27.0,0.99598,None,0.84,11.4,6.0,None,None,None,2.2,None,None
None,18.0,29.0,0.9965,None,0.6,10.0,6.0,None,None,None,2.4,None,None
None,7.0,42.0,1.0022,None,0.73,10.0,7.0,None,None,None,5.8,None,None
None,16.0,46.0,0.99258,None,0.59,12.5,6.0,None,None,None,1.2,None,None
None,38.0,76.0,0.999,None,0.85,12.0,7.0,None,None,None,6.55,None,None
None,3.0,15.0,0.9975,None,0.6,10.8,6.0,None,None,None,2.4,None,None
None,7.0,26.0,0.99531,None,0.53,12.5,6.0,None,None,None,2.3,None,None
None,32.0,84.0,0.99717,None,0.61,9.0,5.0,None,None,None,1.9,None,None
None,6.0,12.0,0.99551,None,0.51,10.8,5.0,None,None,None,2.3,None,None
None,15.0,34.0,0.99655,None,0.68,10.5,5.0,None,None,None,1.8,None,None
None,3.0,8.0,0.99534,None,0.73,11.4,6.0,None,None,None,2.0,None,None
None,38.0,46.0,0.99504,None,0.89,11.8,6.0,None,None,None,1.8,None,None
None,11.0,34.0,0.9976,None,0.53,9.5,5.0,None,None,None,2.6,None,None
None,26.0,121.0,0.9978,None,0.58,9.2,5.0,None,None,None,2.4,None,None
None,10.0,21.0,0.99692,None,0.67,10.0,5.0,None,None,None,1.7,None,None
None,23.0,44.0,0.99656,None,0.79,11.1,6.0,None,None,None,2.6,None,None
None,28.0,38.0,0.99651,None,0.82,9.5,6.0,None,None,None,1.9,None,None
None,7.0,14.0,0.99517,None,0.58,10.9,4.0,None,None,None,2.2,None,None
None,8.0,16.0,0.9964,None,0.59,9.8,6.0,None,None,None,2.0,None,None
None,3.0,9.0,0.99506,None,0.55,12.3,6.0,None,None,None,2.3,None,None
None,19.0,27.0,0.99712,None,0.67,9.8,5.0,None,None,None,2.1,None,None
None,6.0,18.0,0.99735,None,0.63,9.3,5.0,None,None,None,2.3,None,None
None,38.0,46.0,0.99504,None,0.89,11.8,6.0,None,None,None,1.8,None,None
None,6.0,39.0,0.99346,None,0.46,11.9,6.0,None,None,None,2.0,None,None
None,47.0,133.0,0.9979,None,0.99,9.8,5.0,None,None,None,2.3,None,None
None,19.0,72.0,0.99543,None,0.72,11.8,6.0,None,None,None,2.3,None,None
None,22.0,31.0,0.99635,None,0.58,10.0,6.0,None,None,None,1.6,None,None
None,18.0,88.0,0.99157,None,0.73,13.6,7.0,None,None,None,1.8,None,None
None,24.0,88.0,0.99612,None,0.53,9.8,5.0,None,None,None,1.9,None,None
None,18.0,38.0,0.99553,None,0.65,9.6,6.0,None,None,None,2.2,None,None
None,5.0,16.0,0.9964,None,0.6,10.1,6.0,None,None,None,2.4,None,None
None,35.0,67.0,0.9972,None,0.73,11.8,7.0,None,None,None,2.4,None,None
None,6.0,21.0,0.9987,None,0.86,10.7,6.0,None,None,None,2.5,None,None
None,11.0,73.0,0.9963,None,0.45,9.3,5.0,None,None,None,2.3,None,None
None,20.0,27.0,0.99546,None,0.69,11.2,6.0,None,None,None,2.0,None,None
None,3.0,6.0,0.9969,None,0.63,10.4,5.0,None,None,None,1.4,None,None
None,11.0,35.0,0.996,None,0.61,11.6,6.0,None,None,None,2.5,None,None
None,35.0,70.0,0.99588,None,0.62,10.1,5.0,None,None,None,2.3,None,None
None,23.0,74.0,0.9953,None,0.62,12.2,6.0,None,None,None,2.3,None,None
None,24.0,94.0,0.99744,None,0.53,9.7,6.0,None,None,None,2.3,None,None
None,15.0,27.0,0.9974,None,0.61,9.1,5.0,None,None,None,2.7,None,None
None,18.0,77.0,0.99922,None,0.51,9.4,5.0,None,None,None,2.6,None,None
None,13.0,81.0,0.99688,None,0.54,9.5,6.0,None,None,None,2.3,None,None
None,26.0,65.0,0.99716,None,0.62,9.5,6.0,None,None,None,1.7,None,None
None,34.0,44.0,0.99494,None,0.43,9.3,5.0,None,None,None,2.0,None,None
None,9.0,38.0,0.99616,None,0.53,9.8,5.0,None,None,None,2.2,None,None
None,9.0,17.0,0.99496,None,0.78,10.6,5.0,None,None,None,1.9,None,None
None,11.0,25.0,0.9955,None,0.74,10.1,7.0,None,None,None,1.8,None,None
None,5.0,18.0,0.99666,None,0.52,9.4,5.0,None,None,None,1.5,None,None
None,10.0,88.0,0.9968,None,0.8,9.3,5.0,None,None,None,1.6,None,None
None,27.0,63.0,0.9916,None,0.79,14.0,6.0,None,None,None,1.8,None,None
None,7.0,54.0,0.9966,None,0.52,9.4,5.0,None,None,None,2.2,None,None
None,3.0,15.0,0.9994,None,0.78,9.6,5.0,None,None,None,2.2,None,None
None,8.0,65.0,0.9934,None,0.56,13.1,4.0,None,None,None,2.1,None,None
None,19.0,77.0,0.9951,None,0.79,10.9,6.0,None,None,None,2.0,None,None
None,4.0,14.0,0.998,None,0.54,9.7,4.0,None,None,None,1.6,None,None
None,6.0,22.0,0.9976,None,1.05,10.8,7.0,None,None,None,1.8,None,None
None,15.0,55.0,0.99745,None,0.57,10.4,4.0,None,None,None,2.0,None,None
None,52.0,98.0,0.99736,None,0.5,9.5,5.0,None,None,None,5.4,None,None
None,6.0,18.0,1.0004,None,0.49,9.5,5.0,None,None,None,2.3,None,None
None,28.0,68.0,0.99501,None,0.66,11.2,5.0,None,None,None,1.8,None,None
None,34.0,60.0,0.99714,None,0.78,9.9,5.0,None,None,None,1.8,None,None
None,31.0,47.0,0.99676,None,0.82,10.6,7.0,None,None,None,1.5,None,None
None,11.0,34.0,0.9978,None,0.56,9.4,5.0,None,None,None,1.9,None,None
None,16.0,37.0,0.9966,None,0.51,10.5,5.0,None,None,None,3.0,None,None
None,3.0,9.0,0.99738,None,0.66,11.6,7.0,None,None,None,4.7,None,None
None,14.0,63.0,0.9984,None,0.62,9.1,6.0,None,None,None,2.9,None,None
None,10.0,47.0,0.9991,None,0.77,10.5,7.0,None,None,None,5.6,None,None
None,5.0,27.0,0.9999,None,0.87,10.9,5.0,None,None,None,2.4,None,None
None,21.0,51.0,0.99668,None,0.55,9.5,6.0,None,None,None,2.0,None,None
None,15.0,31.0,0.9966,None,0.57,11.0,5.0,None,None,None,2.3,None,None
None,18.0,38.0,0.9933,None,0.88,13.6,7.0,None,None,None,1.8,None,None
None,14.0,36.0,0.99364,None,0.56,12.6,6.0,None,None,None,1.9,None,None
None,7.0,27.0,0.9987,None,0.91,9.4,6.0,None,None,None,3.0,None,None
None,7.0,15.0,0.99256,None,0.58,12.9,5.0,None,None,None,2.5,None,None
None,16.0,44.0,0.9958,None,0.52,11.0,5.0,None,None,None,2.1,None,None
None,16.0,86.0,0.99743,None,0.57,9.7,5.0,None,None,None,2.3,None,None
None,16.0,46.0,0.99258,None,0.59,12.5,6.0,None,None,None,1.2,None,None
None,6.0,12.0,0.99672,None,0.49,9.7,4.0,None,None,None,1.9,None,None
None,11.0,27.0,0.9974,None,0.8,9.4,6.0,None,None,None,2.0,None,None
None,17.0,46.0,0.9976,None,0.51,9.3,4.0,None,None,None,2.8,None,None
None,6.0,19.0,0.9982,None,0.61,9.3,5.0,None,None,None,2.6,None,None
None,10.0,41.0,0.9994,None,0.63,10.5,6.0,None,None,None,2.7,None,None
None,7.0,37.0,0.99685,None,0.55,9.0,6.0,None,None,None,2.3,None,None
None,15.0,21.0,0.99572,None,0.6,11.3,6.0,None,None,None,2.5,None,None
None,32.0,98.0,0.99578,None,0.62,9.8,5.0,None,None,None,2.1,None,None
None,7.0,13.0,0.99658,None,0.62,12.1,7.0,None,None,None,5.9,None,None
None,14.0,38.0,0.9984,None,0.65,9.0,6.0,None,None,None,1.9,None,None
None,11.0,22.0,0.9963,None,0.5,9.5,5.0,None,None,None,2.1,None,None
None,20.0,44.0,0.9965,None,0.59,10.7,6.0,None,None,None,2.6,None,None
None,4.0,23.0,0.9971,None,0.74,9.2,5.0,None,None,None,1.7,None,None
None,4.0,11.0,0.99608,None,0.52,10.0,5.0,None,None,None,2.0,None,None
None,21.0,47.0,0.99632,None,0.45,9.4,5.0,None,None,None,2.35,None,None
None,10.0,24.0,0.99523,None,0.85,11.7,7.0,None,None,None,2.0,None,None
None,23.0,43.0,0.9986,None,0.68,11.4,7.0,None,None,None,2.8,None,None
None,13.0,33.0,0.9983,None,0.66,10.0,6.0,None,None,None,1.6,None,None
None,9.0,17.0,0.99467,None,0.63,10.9,6.0,None,None,None,1.6,None,None
None,7.0,38.0,1.0004,None,0.6,13.0,7.0,None,None,None,4.2,None,None
None,27.0,90.0,0.99914,None,0.65,8.5,5.0,None,None,None,1.6,None,None
None,10.0,22.0,0.99828,None,0.68,10.6,5.0,None,None,None,3.0,None,None
None,18.0,28.0,0.99483,None,0.66,10.9,6.0,None,None,None,1.8,None,None
None,14.0,33.0,0.99965,None,0.8,10.5,7.0,None,None,None,2.6,None,None
None,6.0,37.0,0.9992,None,0.56,10.0,5.0,None,None,None,2.5,None,None
None,4.0,9.0,0.99458,None,0.54,9.8,6.0,None,None,None,1.5,None,None
None,16.0,112.0,0.9976,None,0.61,9.4,5.0,None,None,None,3.4,None,None
None,22.0,84.0,0.9972,None,0.7,9.6,4.0,None,None,None,2.6,None,None
None,39.0,55.0,0.9956,None,0.84,11.4,6.0,None,None,None,2.1,None,None
None,11.0,19.0,0.9963,None,0.63,11.6,7.0,None,None,None,2.7,None,None
None,11.0,37.0,0.9979,None,0.76,9.7,6.0,None,None,None,2.4,None,None
None,26.0,121.0,0.9974,None,0.76,10.5,5.0,None,None,None,5.6,None,None
None,32.0,54.0,0.99586,None,0.66,11.3,6.0,None,None,None,3.7,None,None
None,8.0,25.0,0.9972,None,0.67,9.5,6.0,None,None,None,2.1,None,None
None,41.0,68.0,0.99586,None,0.54,10.1,6.0,None,None,None,2.5,None,None
None,12.0,45.0,0.99676,None,0.6,9.4,6.0,None,None,None,2.0,None,None
None,10.0,79.0,0.99677,None,0.69,9.5,6.0,None,None,None,2.0,None,None
None,17.0,31.0,0.99328,None,0.54,12.4,6.0,None,None,None,2.5,None,None
None,13.0,38.0,0.99748,None,0.65,9.8,5.0,None,None,None,2.0,None,None
None,22.0,46.0,0.9988,None,0.67,9.7,6.0,None,None,None,2.3,None,None
None,8.0,25.0,0.99746,None,0.73,10.5,5.0,None,None,None,1.9,None,None
None,10.0,37.0,0.99685,None,0.5,11.0,5.0,None,None,None,2.6,None,None
None,11.0,28.0,0.9994,None,0.86,9.4,6.0,None,None,None,2.6,None,None
None,16.0,28.0,0.99531,None,0.64,10.1,6.0,None,None,None,1.8,None,None
None,4.0,10.0,0.99356,None,0.7,12.8,7.0,None,None,None,2.4,None,None
None,17.0,24.0,0.99419,None,0.7,11.4,8.0,None,None,None,1.8,None,None
None,7.0,15.0,0.99458,None,0.8,11.9,7.0,None,None,None,1.7,None,None
None,5.0,9.0,0.99632,None,0.55,10.9,4.0,None,None,None,2.5,None,None
None,12.0,20.0,0.99474,None,0.64,11.8,6.0,None,None,None,2.2,None,None
None,5.0,18.0,0.998,None,0.63,10.0,6.0,None,None,None,1.9,None,None
None,8.0,24.0,0.99578,None,0.47,9.7,5.0,None,None,None,1.4,None,None
None,4.0,13.0,0.99855,None,0.49,9.5,5.0,None,None,None,3.3,None,None
None,23.0,116.0,0.9976,None,0.64,9.5,5.0,None,None,None,2.4,None,None
None,5.0,12.0,0.9942,None,0.48,9.8,5.0,None,None,None,1.3,None,None
None,9.0,104.0,0.99779,None,0.57,9.7,5.0,None,None,None,2.8,None,None
None,8.0,33.0,0.99845,None,0.71,9.6,5.0,None,None,None,2.1,None,None
None,9.0,23.0,0.99648,None,0.67,10.4,5.0,None,None,None,1.9,None,None
None,33.0,76.0,0.99878,None,0.55,9.4,5.0,None,None,None,5.8,None,None
None,17.0,65.0,0.99935,None,0.78,10.1,5.0,None,None,None,4.0,None,None
None,18.0,38.0,0.99518,None,0.85,11.1,6.0,None,None,None,1.9,None,None
None,10.0,41.0,1.001,None,0.68,9.8,6.0,None,None,None,2.6,None,None
None,14.0,27.0,0.99592,None,0.59,10.4,6.0,None,None,None,2.6,None,None
None,6.0,13.0,0.99569,None,0.58,9.5,5.0,None,None,None,1.4,None,None
None,15.0,60.0,0.9955,None,0.44,10.9,5.0,None,None,None,2.0,None,None
None,13.0,28.0,0.99712,None,0.62,10.0,5.0,None,None,None,1.9,None,None
None,26.0,86.0,0.9987,None,0.62,9.5,6.0,None,None,None,2.5,None,None
None,11.0,41.0,0.99439,None,0.8,12.4,7.0,None,None,None,2.5,None,None
None,17.0,43.0,0.99822,None,0.6,10.4,6.0,None,None,None,2.8,None,None
None,8.0,20.0,0.99603,None,0.6,10.5,5.0,None,None,None,1.7,None,None
None,20.0,78.0,0.9992,None,0.7,10.0,6.0,None,None,None,3.2,None,None
None,5.0,12.0,0.99605,None,0.55,11.4,6.0,None,None,None,2.3,None,None
None,8.0,44.0,0.99384,None,0.56,12.0,6.0,None,None,None,2.8,None,None
None,35.0,72.0,0.997,None,0.52,9.4,5.0,None,None,None,2.1,None,None
None,13.0,27.0,0.99362,None,0.5,11.9,5.0,None,None,None,2.6,None,None
None,13.0,31.0,0.99538,None,0.54,10.5,6.0,None,None,None,1.7,None,None
None,5.0,13.0,0.997,None,0.57,11.0,4.0,None,None,None,4.4,None,None
None,24.0,70.0,0.99798,None,0.69,10.5,6.0,None,None,None,3.3,None,None
None,38.0,106.0,0.9982,None,0.59,9.1,5.0,None,None,None,2.6,None,None
None,6.0,12.0,0.99495,None,0.72,11.5,7.0,None,None,None,2.2,None,None
None,33.0,75.0,0.9968,None,0.58,9.5,6.0,None,None,None,1.8,None,None
None,9.0,27.0,0.9972,None,0.7,9.6,6.0,None,None,None,1.6,None,None
None,30.0,35.0,0.99533,None,0.65,11.4,6.0,None,None,None,2.1,None,None
None,19.0,66.0,0.99718,None,0.64,9.5,5.0,None,None,None,2.1,None,None
None,5.0,17.0,0.99683,None,0.65,10.6,7.0,None,None,None,2.4,None,None
None,5.0,31.0,0.9993,None,0.8,9.7,5.0,None,None,None,2.3,None,None
None,10.0,41.0,0.998,None,0.66,12.5,6.0,None,None,None,2.9,None,None
None,34.0,52.0,0.9976,None,0.68,9.9,5.0,None,None,None,1.8,None,None
None,6.0,23.0,1.0026,None,0.66,9.2,5.0,None,None,None,15.5,None,None
None,6.0,26.0,0.998,None,0.51,9.5,5.0,None,None,None,2.0,None,None
None,15.0,33.0,0.9982,None,0.9,10.0,6.0,None,None,None,2.7,None,None
None,16.0,42.0,0.9972,None,0.52,9.3,5.0,None,None,None,2.5,None,None
None,13.0,38.0,0.99748,None,0.65,9.8,5.0,None,None,None,2.0,None,None
None,6.0,10.0,0.99552,None,0.58,11.1,7.0,None,None,None,1.6,None,None
None,10.0,31.0,0.995,None,0.53,11.8,6.0,None,None,None,1.9,None,None
None,9.0,29.0,0.9974,None,1.56,9.1,5.0,None,None,None,1.6,None,None
None,12.0,48.0,0.9976,None,0.51,9.6,5.0,None,None,None,2.2,None,None
None,12.0,67.0,0.99565,None,0.6,9.4,4.0,None,None,None,2.0,None,None
None,32.0,44.0,0.99547,None,0.71,10.2,5.0,None,None,None,2.0,None,None
None,28.0,83.0,0.9984,None,0.82,9.6,5.0,None,None,None,2.5,None,None
None,5.0,14.0,0.9966,None,0.54,10.7,3.0,None,None,None,4.25,None,None
None,29.0,80.0,0.9902,None,0.66,13.6,6.0,None,None,None,4.3,None,None
None,5.0,22.0,0.9986,None,0.58,10.3,5.0,None,None,None,2.3,None,None
None,22.0,37.0,0.9966,None,0.57,10.6,6.0,None,None,None,2.5,None,None
None,16.0,36.0,0.99564,None,0.6,10.3,6.0,None,None,None,2.3,None,None
None,8.0,18.0,0.9966,None,0.84,9.4,5.0,None,None,None,1.6,None,None
None,27.0,63.0,0.996,None,0.61,9.2,5.0,None,None,None,1.4,None,None
None,31.0,131.0,0.99622,None,0.52,9.9,5.0,None,None,None,2.0,None,None
None,15.0,33.0,0.99292,None,0.59,12.5,6.0,None,None,None,2.3,None,None
None,8.0,16.0,0.99334,None,0.52,12.6,5.0,None,None,None,3.75,None,None
None,17.0,32.0,0.99686,None,0.67,10.6,7.0,None,None,None,1.7,None,None
None,36.0,111.0,0.99524,None,0.53,9.7,5.0,None,None,None,2.2,None,None
None,9.0,23.0,0.9968,None,1.2,10.3,5.0,None,None,None,2.2,None,None
None,18.0,44.0,0.9921,None,0.62,12.8,6.0,None,None,None,1.3,None,None
None,17.0,45.0,0.9976,None,0.54,9.5,5.0,None,None,None,3.9,None,None
None,13.0,30.0,0.9968,None,0.73,9.7,7.0,None,None,None,2.1,None,None
None,40.5,165.0,0.9912,None,0.59,11.9,6.0,None,None,None,1.4,None,None
None,5.0,11.0,0.9962,None,0.52,9.5,5.0,None,None,None,1.8,None,None
None,12.0,49.0,0.9968,None,0.57,10.0,5.0,None,None,None,2.6,None,None
None,12.0,53.0,0.99294,None,0.62,12.2,6.0,None,None,None,3.3,None,None
None,48.0,82.0,1.00242,None,0.75,8.8,5.0,None,None,None,13.8,None,None
None,27.0,69.0,0.9994,None,0.75,10.4,6.0,None,None,None,2.6,None,None
None,10.0,21.0,0.9976,None,0.66,9.9,7.0,None,None,None,1.9,None,None
None,34.0,102.0,0.99414,None,0.78,12.8,6.0,None,None,None,2.5,None,None
None,3.0,10.0,0.99636,None,0.6,9.7,6.0,None,None,None,1.9,None,None
None,33.0,85.0,0.9962,None,0.77,11.4,6.0,None,None,None,2.5,None,None
None,38.0,62.0,0.9958,None,0.56,10.2,6.0,None,None,None,2.0,None,None
None,6.0,20.0,0.99676,None,0.72,11.1,7.0,None,None,None,2.3,None,None
None,39.0,106.0,0.9966,None,0.78,11.0,5.0,None,None,None,2.5,None,None
None,17.0,78.0,0.99346,None,0.73,11.4,5.0,None,None,None,2.1,None,None
None,21.0,59.0,0.99714,None,0.67,10.1,6.0,None,None,None,2.2,None,None
None,3.0,15.0,0.9958,None,0.56,9.2,5.0,None,None,None,1.6,None,None
None,5.0,32.0,0.99464,None,0.44,10.1,5.0,None,None,None,1.8,None,None
None,6.0,33.0,0.9974,None,0.57,9.4,5.0,None,None,None,2.4,None,None
None,8.0,17.0,0.99774,None,0.71,10.5,6.0,None,None,None,1.9,None,None
None,23.0,92.0,0.99677,None,0.48,10.5,6.0,None,None,None,13.9,None,None
None,9.0,43.0,1.0004,None,0.58,9.0,5.0,None,None,None,3.5,None,None
None,16.0,56.0,0.9968,None,1.28,9.3,5.0,None,None,None,1.7,None,None
None,6.0,19.0,0.9986,None,0.82,11.7,7.0,None,None,None,6.7,None,None
None,3.0,11.0,0.9944,None,0.85,11.7,6.0,None,None,None,1.6,None,None
None,16.0,39.0,0.9961,None,0.55,9.2,5.0,None,None,None,1.6,None,None
None,6.0,21.0,0.996,None,0.87,9.8,6.0,None,None,None,1.8,None,None
None,9.0,22.0,0.99606,None,0.6,9.7,5.0,None,None,None,1.9,None,None
None,18.0,34.0,0.9952,None,0.9,11.3,7.0,None,None,None,2.0,None,None
None,10.0,18.0,0.99684,None,0.68,11.2,7.0,None,None,None,5.5,None,None
None,13.0,26.0,0.99647,None,0.47,10.0,5.0,None,None,None,2.2,None,None
None,5.0,13.0,0.99472,None,0.56,11.4,5.0,None,None,None,2.1,None,None
None,20.0,31.0,0.99484,None,0.64,10.2,6.0,None,None,None,1.9,None,None
None,13.0,27.0,0.99622,None,0.6,11.9,6.0,None,None,None,5.1,None,None
None,7.0,12.0,0.99354,None,0.55,12.3,7.0,None,None,None,1.7,None,None
None,18.0,34.0,0.9948,None,0.6,10.6,6.0,None,None,None,1.7,None,None
None,17.0,35.0,0.9994,None,0.61,10.8,6.0,None,None,None,2.8,None,None
None,5.0,12.0,0.99667,None,0.67,10.5,6.0,None,None,None,1.6,None,None
None,21.0,119.0,0.998,None,0.52,9.3,5.0,None,None,None,2.9,None,None
None,7.0,11.0,0.99425,None,0.54,11.4,5.0,None,None,None,1.6,None,None
None,26.0,46.0,0.9967,None,1.04,10.6,6.0,None,None,None,1.8,None,None
None,6.0,16.0,0.997,None,0.7,11.3,6.0,None,None,None,3.7,None,None
None,16.0,62.0,0.9979,None,1.17,9.0,5.0,None,None,None,2.0,None,None
None,9.0,17.0,0.99655,None,0.49,10.8,6.0,None,None,None,5.5,None,None
None,32.0,96.0,0.9934,None,0.62,11.5,5.0,None,None,None,1.6,None,None
None,6.0,12.0,0.996,None,0.63,9.95,3.0,None,None,None,1.8,None,None
None,15.0,55.0,0.9968,None,0.59,10.2,5.0,None,None,None,2.4,None,None
None,16.0,86.0,0.99764,None,0.64,9.5,6.0,None,None,None,2.0,None,None
None,14.0,56.0,0.9962,None,0.6,10.9,6.0,None,None,None,2.2,None,None
None,25.0,57.0,0.9983,None,0.54,9.2,5.0,None,None,None,2.5,None,None
None,15.0,85.0,0.99746,None,0.54,9.5,5.0,None,None,None,2.7,None,None
None,6.0,10.0,0.99604,None,0.58,11.9,7.0,None,None,None,2.4,None,None
None,15.0,39.0,0.99675,None,0.58,9.2,6.0,None,None,None,1.9,None,None
None,9.0,20.0,0.9965,None,1.08,9.2,4.0,None,None,None,1.3,None,None
None,6.0,15.0,0.9986,None,0.93,12.0,6.0,None,None,None,3.0,None,None
None,6.0,19.0,0.9988,None,0.69,13.4,8.0,None,None,None,5.2,None,None
None,13.0,40.0,0.997,None,0.6,9.1,5.0,None,None,None,1.8,None,None
None,13.0,34.0,0.9967,None,0.48,9.2,6.0,None,None,None,2.7,None,None
None,3.0,6.0,0.9969,None,0.63,10.4,5.0,None,None,None,1.4,None,None
None,25.0,130.0,0.99818,None,0.54,9.6,5.0,None,None,None,2.9,None,None
None,6.0,32.0,0.9988,None,0.56,10.6,6.0,None,None,None,1.9,None,None
None,12.0,39.0,0.9977,None,0.7,9.9,6.0,None,None,None,1.8,None,None
None,12.0,51.0,0.99613,None,0.58,11.1,6.0,None,None,None,2.0,None,None
None,16.0,126.0,0.9969,None,0.61,9.5,5.0,None,None,None,3.8,None,None
None,24.0,33.0,0.9954,None,0.55,9.7,5.0,None,None,None,1.4,None,None
None,10.0,37.0,0.99685,None,0.5,11.0,5.0,None,None,None,2.6,None,None
None,13.0,93.0,0.9924,None,0.85,13.0,7.0,None,None,None,1.2,None,None
None,36.0,121.0,0.9982,None,0.49,9.4,5.0,None,None,None,7.3,None,None
None,15.0,34.0,0.99396,None,0.57,11.5,6.0,None,None,None,1.9,None,None
None,6.0,10.0,0.99724,None,0.87,10.9,6.0,None,None,None,1.9,None,None
None,5.0,77.0,0.99747,None,0.62,9.1,6.0,None,None,None,2.0,None,None
None,9.0,37.0,0.99732,None,0.65,9.8,5.0,None,None,None,2.4,None,None
None,12.0,57.0,0.9978,None,0.47,9.0,6.0,None,None,None,2.5,None,None
None,7.0,20.0,0.9996,None,0.76,10.4,6.0,None,None,None,2.0,None,None
None,26.0,70.0,0.9981,None,0.52,9.9,5.0,None,None,None,2.6,None,None
None,10.0,28.0,0.9983,None,0.78,9.5,6.0,None,None,None,2.0,None,None
None,14.0,45.0,0.99336,None,0.54,11.0,5.0,None,None,None,1.8,None,None
None,6.0,17.0,0.9976,None,0.47,10.0,5.0,None,None,None,1.9,None,None
None,7.0,29.0,0.9979,None,0.46,9.5,5.0,None,None,None,2.4,None,None
None,4.0,10.0,0.9971,None,0.63,9.6,5.0,None,None,None,3.4,None,None
None,34.0,60.0,0.99492,None,0.85,11.4,6.0,None,None,None,2.4,None,None
None,6.0,14.0,0.9975,None,0.52,9.3,5.0,None,None,None,2.6,None,None
None,6.0,18.0,0.9961,None,0.59,10.3,6.0,None,None,None,2.4,None,None
None,27.0,65.0,0.9969,None,0.79,10.7,5.0,None,None,None,2.0,None,None
None,24.0,58.0,0.9964,None,0.59,9.4,6.0,None,None,None,2.0,None,None
None,15.0,35.0,0.9959,None,0.59,9.7,6.0,None,None,None,2.2,None,None
None,12.0,37.0,0.9969,None,0.58,9.5,5.0,None,None,None,1.6,None,None
None,12.0,37.0,0.9982,None,0.67,9.6,5.0,None,None,None,2.3,None,None
None,27.0,43.0,0.9955,None,0.58,10.7,6.0,None,None,None,2.3,None,None
None,4.0,12.0,0.99473,None,0.76,12.8,7.0,None,None,None,2.8,None,None
None,32.0,151.0,0.998,None,0.53,9.5,5.0,None,None,None,2.0,None,None
None,13.0,62.0,0.9966,None,0.63,10.5,6.0,None,None,None,2.2,None,None
None,32.0,55.0,0.9988,None,0.75,8.7,6.0,None,None,None,2.6,None,None
None,6.0,47.0,1.0014,None,0.81,10.8,6.0,None,None,None,3.8,None,None
None,21.0,122.0,0.9984,None,0.62,9.4,5.0,None,None,None,2.8,None,None
None,10.0,22.0,0.9976,None,0.44,9.6,5.0,None,None,None,2.0,None,None
None,6.0,15.0,0.9973,None,0.66,11.8,7.0,None,None,None,2.4,None,None
None,28.0,52.0,0.99378,None,0.52,11.6,5.0,None,None,None,2.2,None,None
None,8.0,25.0,0.99606,None,0.55,9.7,5.0,None,None,None,2.1,None,None
None,3.0,11.0,0.99577,None,0.57,13.2,6.0,None,None,None,3.8,None,None
None,19.0,32.0,0.99648,None,0.57,11.0,4.0,None,None,None,2.3,None,None
None,20.0,110.0,0.99914,None,1.17,10.2,5.0,None,None,None,4.5,None,None
None,21.0,77.0,0.998,None,0.51,9.8,5.0,None,None,None,2.6,None,None
None,22.0,41.0,0.99735,None,0.76,9.9,7.0,None,None,None,1.5,None,None
None,15.0,77.0,0.9966,None,0.64,9.3,5.0,None,None,None,1.9,None,None
None,18.0,28.0,0.99765,None,0.6,9.4,5.0,None,None,None,2.2,None,None
None,9.0,32.0,0.9974,None,0.55,9.5,5.0,None,None,None,1.9,None,None
None,3.0,10.0,0.99572,None,0.83,10.9,7.0,None,None,None,2.2,None,None
None,23.0,58.0,0.99633,None,0.97,10.6,5.0,None,None,None,2.3,None,None
None,15.0,23.0,0.99627,None,0.6,11.0,6.0,None,None,None,2.4,None,None
None,29.0,46.0,0.9943,None,0.6,12.2,6.0,None,None,None,2.4,None,None
None,12.0,35.0,1.0006,None,0.56,9.0,6.0,None,None,None,2.2,None,None
None,12.0,19.0,0.9957,None,0.55,10.4,6.0,None,None,None,2.0,None,None
None,10.0,103.0,0.9969,None,1.36,10.2,6.0,None,None,None,2.2,None,None
None,21.0,127.0,0.9976,None,0.62,9.4,5.0,None,None,None,2.9,None,None
None,5.0,12.0,0.99605,None,0.55,11.4,6.0,None,None,None,2.3,None,None
None,15.0,28.0,0.99492,None,0.81,10.6,6.0,None,None,None,1.9,None,None
None,12.0,31.0,0.9984,None,0.65,10.2,5.0,None,None,None,2.2,None,None
None,19.0,50.0,0.99783,None,0.58,10.4,5.0,None,None,None,2.0,None,None
None,16.0,29.0,0.9962,None,0.49,10.2,6.0,None,None,None,2.2,None,None
None,39.0,145.0,0.9975,None,1.03,9.3,5.0,None,None,None,2.1,None,None
None,15.0,28.0,0.9947,None,0.73,11.3,7.0,None,None,None,2.0,None,None
None,11.0,32.0,0.9972,None,0.68,11.7,6.0,None,None,None,2.8,None,None
None,9.0,23.0,0.99585,None,0.43,9.05,4.0,None,None,None,1.9,None,None
None,15.0,21.0,0.99572,None,0.6,11.3,6.0,None,None,None,2.5,None,None
